timestamp,site_code,line_code,equip_code,kwh,kw_demand,kvarh
2025-06-21 10:00:00,SC01,L1,E03,3.251,2.054,0.513
2025-06-21 11:00:00,SC01,L1,E03,3.181,2.258,0.502
2025-06-21 12:00:00,SC01,L1,E03,3.769,4.171,0.595
2025-06-21 13:00:00,SC01,L1,E03,3.91,4.735,0.617
2025-06-21 14:00:00,SC01,L1,E03,5.148,6.673,0.813
2025-06-21 15:00:00,SC01,L1,E03,4.759,3.813,0.751
2025-06-21 16:00:00,SC01,L1,E03,5.456,4.727,0.861
2025-06-21 17:00:00,SC01,L1,E03,4.776,5.041,0.754
2025-06-21 18:00:00,SC01,L1,E03,2.956,1.971,0.467
2025-06-21 19:00:00,SC01,L1,E03,3.036,3.781,0.479
2025-06-21 20:00:00,SC01,L1,E03,3.376,3.331,0.533
2025-06-21 21:00:00,SC01,L1,E03,3.942,5.41,0.622
2025-06-21 22:00:00,SC01,L1,E03,3.603,2.5,0.569
2025-06-21 23:00:00,SC01,L1,E03,4.778,3.376,0.754
2025-06-22 00:00:00,SC01,L1,E03,16.51,14.51,2.606
2025-06-22 01:00:00,SC01,L1,E03,3.257,2.493,0.514
2025-06-22 02:00:00,SC01,L1,E03,2.91,3.367,0.459
2025-06-22 03:00:00,SC01,L1,E03,5.539,7.52,0.874
2025-06-22 04:00:00,SC01,L1,E03,4.409,2.963,0.696
2025-06-22 05:00:00,SC01,L1,E03,3.796,3.013,0.599
2025-06-22 06:00:00,SC01,L1,E03,5.489,4.338,0.867
2025-06-22 07:00:00,SC01,L1,E03,5.22,5.258,0.824
2025-06-22 08:00:00,SC01,L1,E03,3.751,3.607,0.592
2025-06-22 09:00:00,SC01,L1,E03,4.92,5.813,0.777
2025-06-22 10:00:00,SC01,L1,E03,5.146,6.103,0.812
2025-06-22 11:00:00,SC01,L1,E03,4.895,5.18,0.773
2025-06-22 12:00:00,SC01,L1,E03,5.238,5.62,0.827
2025-06-22 13:00:00,SC01,L1,E03,3.464,4.413,0.547
2025-06-22 14:00:00,SC01,L1,E03,4.245,3.895,0.67
2025-06-22 15:00:00,SC01,L1,E03,5.54,3.379,0.875
2025-06-22 16:00:00,SC01,L1,E03,3.912,3.014,0.618
2025-06-22 17:00:00,SC01,L1,E03,3.708,2.33,0.585
2025-06-22 18:00:00,SC01,L1,E03,4.313,3.945,0.681
2025-06-22 19:00:00,SC01,L1,E03,2.958,2.621,0.467
2025-06-22 20:00:00,SC01,L1,E03,4.485,3.045,0.708
2025-06-22 21:00:00,SC01,L1,E03,2.891,3.481,0.456
2025-06-22 22:00:00,SC01,L1,E03,5.237,5.46,0.827
2025-06-22 23:00:00,SC01,L1,E03,2.927,2.285,0.462
2025-06-23 00:00:00,SC01,L1,E03,7.719,9.32,1.219
2025-06-23 01:00:00,SC01,L1,E03,6.456,7.324,1.019
2025-06-23 02:00:00,SC01,L1,E03,6.194,4.666,0.978
2025-06-23 03:00:00,SC01,L1,E03,7.061,9.789,1.115
2025-06-23 04:00:00,SC01,L1,E03,7.279,5.401,1.149
2025-06-23 05:00:00,SC01,L1,E03,7.114,8.66,1.123
2025-06-23 06:00:00,SC01,L1,E03,7.312,10.051,1.154
2025-06-23 07:00:00,SC01,L1,E03,7.593,8.963,1.199
2025-06-23 08:00:00,SC01,L1,E03,5.431,6.151,0.857
2025-06-23 09:00:00,SC01,L1,E03,7.148,9.455,1.128
2025-06-23 10:00:00,SC01,L1,E03,5.949,4.85,0.939
2025-06-23 11:00:00,SC01,L1,E03,6.025,4.951,0.951
2025-06-23 12:00:00,SC01,L1,E03,6.16,6.855,0.972
2025-06-23 13:00:00,SC01,L1,E03,5.462,7.132,0.862
2025-06-23 14:00:00,SC01,L1,E03,7.031,7.691,1.11
2025-06-23 15:00:00,SC01,L1,E03,5.626,7.773,0.888
2025-06-23 16:00:00,SC01,L1,E03,7.364,5.732,1.162
2025-06-23 17:00:00,SC01,L1,E03,8.255,10.407,1.303
2025-06-23 18:00:00,SC01,L1,E03,8.292,11.126,1.309
2025-06-23 19:00:00,SC01,L1,E03,6.167,5.807,0.974
2025-06-23 20:00:00,SC01,L1,E03,6.09,8.341,0.961
2025-06-23 21:00:00,SC01,L1,E03,7.665,5.839,1.21
2025-06-23 22:00:00,SC01,L1,E03,7.085,9.652,1.118
2025-06-23 23:00:00,SC01,L1,E03,6.981,9.23,1.102
2025-06-24 00:00:00,SC01,L1,E03,5.994,3.913,0.946
2025-06-24 01:00:00,SC01,L1,E03,7.136,7.258,1.127
2025-06-24 02:00:00,SC01,L1,E03,7.732,7.91,1.221
2025-06-24 03:00:00,SC01,L1,E03,6.422,4.146,1.014
2025-06-24 04:00:00,SC01,L1,E03,7.411,4.681,1.17
2025-06-24 05:00:00,SC01,L1,E03,7.168,4.33,1.131
2025-06-24 06:00:00,SC01,L1,E03,6.518,6.646,1.029
2025-06-24 07:00:00,SC01,L1,E03,6.999,6.796,1.105
2025-06-24 08:00:00,SC01,L1,E03,6.203,8.388,0.979
2025-06-24 09:00:00,SC01,L1,E03,7.725,6.75,1.219
2025-06-24 10:00:00,SC01,L1,E03,6.216,7.003,0.981
2025-06-24 11:00:00,SC01,L1,E03,6.562,3.977,1.036
2025-06-24 12:00:00,SC01,L1,E03,7.762,8.778,1.225
2025-06-24 13:00:00,SC01,L1,E03,6.621,8.811,1.045
2025-06-24 14:00:00,SC01,L1,E03,6.291,5.56,0.993
2025-06-24 15:00:00,SC01,L1,E03,7.187,6.118,1.135
2025-06-24 16:00:00,SC01,L1,E03,8.476,9.331,1.338
2025-06-24 17:00:00,SC01,L1,E03,7.971,6.878,1.258
2025-06-24 18:00:00,SC01,L1,E03,7.528,6.94,1.188
2025-06-24 19:00:00,SC01,L1,E03,7.835,6.413,1.237
2025-06-24 20:00:00,SC01,L1,E03,7.453,6.528,1.177
2025-06-24 21:00:00,SC01,L1,E03,7.223,8.26,1.14
2025-06-24 22:00:00,SC01,L1,E03,7.771,10.397,1.227
2025-06-24 23:00:00,SC01,L1,E03,7.318,7.804,1.155
2025-06-25 00:00:00,SC01,L1,E03,6.997,4.255,1.105
2025-06-25 01:00:00,SC01,L1,E03,7.189,5.831,1.135
2025-06-25 02:00:00,SC01,L1,E03,7.306,9.949,1.153
2025-06-25 03:00:00,SC01,L1,E03,7.285,9.676,1.15
2025-06-25 04:00:00,SC01,L1,E03,7.332,5.078,1.157
2025-06-25 05:00:00,SC01,L1,E03,6.25,8.293,0.987
2025-06-25 06:00:00,SC01,L1,E03,6.874,9.429,1.085
2025-06-25 07:00:00,SC01,L1,E03,6.026,5.181,0.951
2025-06-25 08:00:00,SC01,L1,E03,7.25,8.416,1.144
2025-06-25 09:00:00,SC01,L1,E03,7.315,7.666,1.155
2025-06-25 10:00:00,SC01,L1,E03,8.094,7.039,1.278
2025-06-25 11:00:00,SC01,L1,E03,7.28,5.261,1.149
2025-06-25 12:00:00,SC01,L1,E03,6.744,6.026,1.065
2025-06-25 13:00:00,SC01,L1,E03,6.703,8.997,1.058
2025-06-25 14:00:00,SC01,L1,E03,7.557,9.438,1.193
2025-06-25 15:00:00,SC01,L1,E03,6.495,5.615,1.025
2025-06-25 16:00:00,SC01,L1,E03,7.163,7.436,1.131
2025-06-25 17:00:00,SC01,L1,E03,7.803,7.216,1.232
2025-06-25 18:00:00,SC01,L1,E03,8.66,8.426,1.367
2025-06-25 19:00:00,SC01,L1,E03,7.964,9.629,1.257
2025-06-25 20:00:00,SC01,L1,E03,6.62,6.847,1.045
2025-06-25 21:00:00,SC01,L1,E03,6.443,4.799,1.017
2025-06-25 22:00:00,SC01,L1,E03,7.544,6.15,1.191
2025-06-25 23:00:00,SC01,L1,E03,6.869,7.241,1.084
2025-06-26 00:00:00,SC01,L1,E03,5.857,6.76,0.925
2025-06-26 01:00:00,SC01,L1,E03,9.114,9.173,1.439
2025-06-26 02:00:00,SC01,L1,E03,7.178,7.869,1.133
2025-06-26 03:00:00,SC01,L1,E03,8.039,9.901,1.269
2025-06-26 04:00:00,SC01,L1,E03,6.773,7.019,1.069
2025-06-26 05:00:00,SC01,L1,E03,7.015,9.693,1.107
2025-06-26 06:00:00,SC01,L1,E03,7.161,5.646,1.13
2025-06-26 07:00:00,SC01,L1,E03,6.822,9.112,1.077
2025-06-26 08:00:00,SC01,L1,E03,6.433,5.134,1.015
2025-06-26 09:00:00,SC01,L1,E03,8.798,9.021,1.389
2025-06-26 10:00:00,SC01,L1,E03,7.324,7.066,1.156
2025-06-26 11:00:00,SC01,L1,E03,5.778,5.19,0.912
2025-06-26 12:00:00,SC01,L1,E03,7.121,9.758,1.124
2025-06-26 13:00:00,SC01,L1,E03,5.889,4.816,0.93
2025-06-26 14:00:00,SC01,L1,E03,6.363,7.254,1.005
2025-06-26 15:00:00,SC01,L1,E03,7.125,8.859,1.125
2025-06-26 16:00:00,SC01,L1,E03,7.471,5.66,1.179
2025-06-26 17:00:00,SC01,L1,E03,5.021,6.922,0.793
2025-06-26 18:00:00,SC01,L1,E03,8.413,8.727,1.328
2025-06-26 19:00:00,SC01,L1,E03,6.513,8.673,1.028
2025-06-26 20:00:00,SC01,L1,E03,6.86,7.76,1.083
2025-06-26 21:00:00,SC01,L1,E03,8.267,9.255,1.305
2025-06-26 22:00:00,SC01,L1,E03,8.409,7.37,1.327
2025-06-26 23:00:00,SC01,L1,E03,6.544,7.961,1.033
2025-06-27 00:00:00,SC01,L1,E03,7.891,4.922,1.246
2025-06-27 01:00:00,SC01,L1,E03,7.167,7.487,1.131
2025-06-27 02:00:00,SC01,L1,E03,9.164,5.734,1.447
2025-06-27 03:00:00,SC01,L1,E03,6.501,5.497,1.026
2025-06-27 04:00:00,SC01,L1,E03,8.36,5.66,1.32
2025-06-27 05:00:00,SC01,L1,E03,6.572,8.736,1.037
2025-06-27 06:00:00,SC01,L1,E03,6.181,6.815,0.976
2025-06-27 07:00:00,SC01,L1,E03,6.797,7.714,1.073
2025-06-27 08:00:00,SC01,L1,E03,5.727,7.336,0.904
2025-06-27 09:00:00,SC01,L1,E03,6.295,7.469,0.994
2025-06-27 10:00:00,SC01,L1,E03,6.784,4.744,1.071
2025-06-27 11:00:00,SC01,L1,E03,6.837,7.48,1.079
2025-06-27 12:00:00,SC01,L1,E03,7.773,10.747,1.227
2025-06-27 13:00:00,SC01,L1,E03,7.697,5.937,1.215
2025-06-27 14:00:00,SC01,L1,E03,7.012,7.683,1.107
2025-06-27 15:00:00,SC01,L1,E03,5.65,5.938,0.892
2025-06-27 16:00:00,SC01,L1,E03,5.332,4.87,0.842
2025-06-27 17:00:00,SC01,L1,E03,6.616,9.022,1.044
2025-06-27 18:00:00,SC01,L1,E03,6.372,5.64,1.006
2025-06-27 19:00:00,SC01,L1,E03,6.567,4.432,1.037
2025-06-27 20:00:00,SC01,L1,E03,8.338,11.423,1.316
2025-06-27 21:00:00,SC01,L1,E03,6.554,7.756,1.035
2025-06-27 22:00:00,SC01,L1,E03,6.348,5.548,1.002
2025-06-27 23:00:00,SC01,L1,E03,7.037,5.802,1.111
2025-06-28 00:00:00,SC01,L1,E03,3.808,5.112,0.601
2025-06-28 01:00:00,SC01,L1,E03,4.702,3.85,0.742
2025-06-28 02:00:00,SC01,L1,E03,4.42,4.552,0.698
2025-06-28 03:00:00,SC01,L1,E03,5.707,4.406,0.901
2025-06-28 04:00:00,SC01,L1,E03,3.991,5.571,0.63
2025-06-28 05:00:00,SC01,L1,E03,5.769,7.013,0.911
2025-06-28 06:00:00,SC01,L1,E03,4.782,5.041,0.755
2025-06-28 07:00:00,SC01,L1,E03,4.648,5.563,0.734
2025-06-28 08:00:00,SC01,L1,E03,2.633,3.51,0.416
2025-06-28 09:00:00,SC01,L1,E03,2.513,3.444,0.397
2025-06-28 10:00:00,SC01,L1,E03,2.936,3.608,0.463
2025-06-28 11:00:00,SC01,L1,E03,4.395,5.622,0.694
2025-06-28 12:00:00,SC01,L1,E03,4.827,4.433,0.762
2025-06-28 13:00:00,SC01,L1,E03,4.652,4.249,0.734
2025-06-28 14:00:00,SC01,L1,E03,4.254,5.303,0.672
2025-06-28 15:00:00,SC01,L1,E03,4.947,5.974,0.781
2025-06-28 16:00:00,SC01,L1,E03,5.18,6.841,0.818
2025-06-28 17:00:00,SC01,L1,E03,3.977,2.81,0.628
2025-06-28 18:00:00,SC01,L1,E03,4.671,5.383,0.737
2025-06-28 19:00:00,SC01,L1,E03,4.531,5.066,0.715
2025-06-28 20:00:00,SC01,L1,E03,4.869,6.032,0.769
2025-06-28 21:00:00,SC01,L1,E03,4.486,2.78,0.708
2025-06-28 22:00:00,SC01,L1,E03,4.435,5.593,0.7
2025-06-28 23:00:00,SC01,L1,E03,3.74,3.221,0.59
2025-06-29 00:00:00,SC01,L1,E03,4.388,5.045,0.693
2025-06-29 01:00:00,SC01,L1,E03,3.952,4.321,0.624
2025-06-29 02:00:00,SC01,L1,E03,3.369,3.208,0.532
2025-06-29 03:00:00,SC01,L1,E03,4.464,5.343,0.705
2025-06-29 04:00:00,SC01,L1,E03,3.406,4.663,0.538
2025-06-29 05:00:00,SC01,L1,E03,4.19,3.598,0.661
2025-06-29 06:00:00,SC01,L1,E03,3.931,4.712,0.621
2025-06-29 07:00:00,SC01,L1,E03,3.774,3.214,0.596
2025-06-29 08:00:00,SC01,L1,E03,5.348,6.827,0.844
2025-06-29 09:00:00,SC01,L1,E03,5.535,5.257,0.874
2025-06-29 10:00:00,SC01,L1,E03,3.986,3.825,0.629
2025-06-29 11:00:00,SC01,L1,E03,5.022,6.114,0.793
2025-06-29 12:00:00,SC01,L1,E03,2.959,2.95,0.467
2025-06-29 13:00:00,SC01,L1,E03,13.433,10.925,2.12
2025-06-29 14:00:00,SC01,L1,E03,4.175,5.83,0.659
2025-06-29 15:00:00,SC01,L1,E03,3.371,3.695,0.532
2025-06-29 16:00:00,SC01,L1,E03,4.524,5.05,0.714
2025-06-29 17:00:00,SC01,L1,E03,4.454,4.976,0.703
2025-06-29 18:00:00,SC01,L1,E03,4.186,5.47,0.661
2025-06-29 19:00:00,SC01,L1,E03,6.118,4.571,0.966
2025-06-29 20:00:00,SC01,L1,E03,4.518,2.925,0.713
2025-06-29 21:00:00,SC01,L1,E03,4.685,4.26,0.74
2025-06-29 22:00:00,SC01,L1,E03,4.612,4.852,0.728
2025-06-29 23:00:00,SC01,L1,E03,3.503,2.903,0.553
2025-06-30 00:00:00,SC01,L1,E03,8.6,9.902,1.358
2025-06-30 01:00:00,SC01,L1,E03,5.917,3.9,0.934
2025-06-30 02:00:00,SC01,L1,E03,7.268,8.958,1.147
2025-06-30 03:00:00,SC01,L1,E03,7.635,8.968,1.205
2025-06-30 04:00:00,SC01,L1,E03,7.827,6.036,1.236
2025-06-30 05:00:00,SC01,L1,E03,6.791,5.696,1.072
2025-06-30 06:00:00,SC01,L1,E03,7.635,9.51,1.205
2025-06-30 07:00:00,SC01,L1,E03,6.201,7.557,0.979
2025-06-30 08:00:00,SC01,L1,E03,8.376,10.479,1.322
2025-06-30 09:00:00,SC01,L1,E03,6.91,5.927,1.091
2025-06-30 10:00:00,SC01,L1,E03,6.643,9.138,1.049
2025-06-30 11:00:00,SC01,L1,E03,6.53,7.655,1.031
2025-06-30 12:00:00,SC01,L1,E03,7.278,4.746,1.149
2025-06-30 13:00:00,SC01,L1,E03,5.776,5.673,0.912
2025-06-30 14:00:00,SC01,L1,E03,7.748,8.768,1.223
2025-06-30 15:00:00,SC01,L1,E03,6.562,4.823,1.036
2025-06-30 16:00:00,SC01,L1,E03,8.084,10.682,1.276
2025-06-30 17:00:00,SC01,L1,E03,6.046,7.275,0.954
2025-06-30 18:00:00,SC01,L1,E03,7.146,4.753,1.128
2025-06-30 19:00:00,SC01,L1,E03,7.483,9.957,1.181
2025-06-30 20:00:00,SC01,L1,E03,7.57,6.991,1.195
2025-06-30 21:00:00,SC01,L1,E03,6.627,6.375,1.046
2025-06-30 22:00:00,SC01,L1,E03,6.052,7.423,0.955
2025-06-30 23:00:00,SC01,L1,E03,6.674,7.443,1.054
2025-06-01 00:00:00,SC01,L1,E04,2.705,2.478,0.526
2025-06-01 01:00:00,SC01,L1,E04,1.82,2.384,0.354
2025-06-01 02:00:00,SC01,L1,E04,3.346,3.549,0.65
2025-06-01 03:00:00,SC01,L1,E04,2.5,2.549,0.486
2025-06-01 04:00:00,SC01,L1,E04,2.393,1.537,0.465
2025-06-01 05:00:00,SC01,L1,E04,1.579,1.795,0.307
2025-06-01 06:00:00,SC01,L1,E04,2.805,3.222,0.545
2025-06-01 07:00:00,SC01,L1,E04,1.871,2.157,0.364
2025-06-01 08:00:00,SC01,L1,E04,1.79,1.205,0.348
2025-06-01 09:00:00,SC01,L1,E04,2.452,2.06,0.477
2025-06-01 10:00:00,SC01,L1,E04,1.718,1.541,0.334
2025-06-01 11:00:00,SC01,L1,E04,1.605,2.024,0.312
2025-06-01 12:00:00,SC01,L1,E04,1.463,2.026,0.284
2025-06-01 13:00:00,SC01,L1,E04,3.036,2.829,0.59
2025-06-01 14:00:00,SC01,L1,E04,3.358,3.504,0.653
2025-06-01 15:00:00,SC01,L1,E04,3.743,2.267,0.728
2025-06-01 16:00:00,SC01,L1,E04,2.96,1.797,0.576
2025-06-01 17:00:00,SC01,L1,E04,0.362,0.239,0.07
2025-06-01 18:00:00,SC01,L1,E04,2.469,2.902,0.48
2025-06-01 19:00:00,SC01,L1,E04,2.015,1.496,0.392
2025-06-01 20:00:00,SC01,L1,E04,4.124,4.975,0.802
2025-06-01 21:00:00,SC01,L1,E04,2.527,2.389,0.491
2025-06-01 22:00:00,SC01,L1,E04,1.548,1.981,0.301
2025-06-01 23:00:00,SC01,L1,E04,1.632,2.115,0.317
2025-06-02 00:00:00,SC01,L1,E04,2.29,2.986,0.445
2025-06-02 01:00:00,SC01,L1,E04,3.632,3.758,0.706
2025-06-02 02:00:00,SC01,L1,E04,2.431,2.992,0.473
2025-06-02 03:00:00,SC01,L1,E04,2.072,2.341,0.403
2025-06-02 04:00:00,SC01,L1,E04,2.943,2.205,0.572
2025-06-02 05:00:00,SC01,L1,E04,2.868,2.596,0.558
2025-06-02 06:00:00,SC01,L1,E04,3.745,5.13,0.728
2025-06-02 07:00:00,SC01,L1,E04,3.998,4.87,0.777
2025-06-02 08:00:00,SC01,L1,E04,3.691,2.991,0.718
2025-06-02 09:00:00,SC01,L1,E04,3.598,2.968,0.7
2025-06-02 10:00:00,SC01,L1,E04,4.001,3.214,0.778
2025-06-02 11:00:00,SC01,L1,E04,4.61,3.979,0.896
2025-06-02 12:00:00,SC01,L1,E04,2.891,3.881,0.562
2025-06-02 13:00:00,SC01,L1,E04,3.95,3.74,0.768
2025-06-02 14:00:00,SC01,L1,E04,3.708,3.305,0.721
2025-06-02 15:00:00,SC01,L1,E04,4.015,3.177,0.78
2025-06-02 16:00:00,SC01,L1,E04,3.534,4.644,0.687
2025-06-02 17:00:00,SC01,L1,E04,2.976,4.065,0.579
2025-06-02 18:00:00,SC01,L1,E04,3.576,3.071,0.695
2025-06-02 19:00:00,SC01,L1,E04,3.105,3.395,0.604
2025-06-02 20:00:00,SC01,L1,E04,2.897,3.959,0.563
2025-06-02 21:00:00,SC01,L1,E04,4.636,4.634,0.901
2025-06-02 22:00:00,SC01,L1,E04,3.809,3.714,0.74
2025-06-02 23:00:00,SC01,L1,E04,2.108,2.154,0.41
2025-06-03 00:00:00,SC01,L1,E04,1.051,0.659,0.204
2025-06-03 01:00:00,SC01,L1,E04,3.566,2.996,0.693
2025-06-03 02:00:00,SC01,L1,E04,3.182,3.688,0.619
2025-06-03 03:00:00,SC01,L1,E04,3.707,5.091,0.721
2025-06-03 04:00:00,SC01,L1,E04,3.882,4.095,0.755
2025-06-03 05:00:00,SC01,L1,E04,3.678,2.767,0.715
2025-06-03 06:00:00,SC01,L1,E04,3.063,2.884,0.595
2025-06-03 07:00:00,SC01,L1,E04,4.465,4.429,0.868
2025-06-03 08:00:00,SC01,L1,E04,2.756,1.989,0.536
2025-06-03 09:00:00,SC01,L1,E04,4.661,4.025,0.906
2025-06-03 10:00:00,SC01,L1,E04,4.154,3.971,0.808
2025-06-03 11:00:00,SC01,L1,E04,3.162,2.56,0.615
2025-06-03 12:00:00,SC01,L1,E04,4.04,3.568,0.785
2025-06-03 13:00:00,SC01,L1,E04,3.403,2.794,0.661
2025-06-03 14:00:00,SC01,L1,E04,4.781,5.212,0.929
2025-06-03 15:00:00,SC01,L1,E04,3.179,3.379,0.618
2025-06-03 16:00:00,SC01,L1,E04,4.331,4.511,0.842
2025-06-03 17:00:00,SC01,L1,E04,2.675,1.812,0.52
2025-06-03 18:00:00,SC01,L1,E04,3.958,2.956,0.769
2025-06-03 19:00:00,SC01,L1,E04,3.927,2.704,0.763
2025-06-03 20:00:00,SC01,L1,E04,4.196,2.73,0.816
2025-06-03 21:00:00,SC01,L1,E04,4.083,3.256,0.794
2025-06-03 22:00:00,SC01,L1,E04,3.444,2.602,0.67
2025-06-03 23:00:00,SC01,L1,E04,2.135,2.52,0.415
2025-06-04 00:00:00,SC01,L1,E04,2.614,3.023,0.508
2025-06-04 01:00:00,SC01,L1,E04,2.037,1.55,0.396
2025-06-04 02:00:00,SC01,L1,E04,3.473,2.544,0.675
2025-06-04 03:00:00,SC01,L1,E04,4.594,3.289,0.893
2025-06-04 04:00:00,SC01,L1,E04,3.095,2.65,0.602
2025-06-04 05:00:00,SC01,L1,E04,3.371,2.816,0.655
2025-06-04 06:00:00,SC01,L1,E04,3.214,2.002,0.625
2025-06-04 07:00:00,SC01,L1,E04,3.887,4.098,0.756
2025-06-04 08:00:00,SC01,L1,E04,3.827,5.045,0.744
2025-06-04 09:00:00,SC01,L1,E04,3.352,3.456,0.652
2025-06-04 10:00:00,SC01,L1,E04,2.911,1.895,0.566
2025-06-04 11:00:00,SC01,L1,E04,4.189,4.523,0.814
2025-06-04 12:00:00,SC01,L1,E04,4.564,4.509,0.887
2025-06-04 13:00:00,SC01,L1,E04,4.33,5.74,0.842
2025-06-04 14:00:00,SC01,L1,E04,2.771,2.468,0.539
2025-06-04 15:00:00,SC01,L1,E04,1.867,2.243,0.363
2025-06-04 16:00:00,SC01,L1,E04,3.497,2.206,0.68
2025-06-04 17:00:00,SC01,L1,E04,4.789,5.638,0.931
2025-06-04 18:00:00,SC01,L1,E04,2.095,1.327,0.407
2025-06-04 19:00:00,SC01,L1,E04,3.359,2.941,0.653
2025-06-04 20:00:00,SC01,L1,E04,4.975,6.759,0.967
2025-06-04 21:00:00,SC01,L1,E04,4.472,5.2,0.869
2025-06-04 22:00:00,SC01,L1,E04,3.873,5.19,0.753
2025-06-04 23:00:00,SC01,L1,E04,2.733,2.724,0.531
2025-06-05 00:00:00,SC01,L1,E04,4.882,5.296,0.949
2025-06-05 01:00:00,SC01,L1,E04,3.539,3.589,0.688
2025-06-05 02:00:00,SC01,L1,E04,1.889,1.857,0.367
2025-06-05 03:00:00,SC01,L1,E04,4.845,5.148,0.942
2025-06-05 04:00:00,SC01,L1,E04,2.858,1.804,0.556
2025-06-05 05:00:00,SC01,L1,E04,6.233,4.666,1.212
2025-06-05 06:00:00,SC01,L1,E04,3.541,2.733,0.688
2025-06-05 07:00:00,SC01,L1,E04,4.027,3.649,0.783
2025-06-05 08:00:00,SC01,L1,E04,3.762,3.565,0.731
2025-06-05 09:00:00,SC01,L1,E04,3.475,4.142,0.676
2025-06-05 10:00:00,SC01,L1,E04,4.322,3.166,0.84
2025-06-05 11:00:00,SC01,L1,E04,3.849,4.064,0.748
2025-06-05 12:00:00,SC01,L1,E04,3.737,3.056,0.726
2025-06-05 13:00:00,SC01,L1,E04,2.864,2.9,0.557
2025-06-05 14:00:00,SC01,L1,E04,3.569,3.93,0.694
2025-06-05 15:00:00,SC01,L1,E04,2.748,2.929,0.534
2025-06-05 16:00:00,SC01,L1,E04,4.012,3.099,0.78
2025-06-05 17:00:00,SC01,L1,E04,3.96,4.623,0.77
2025-06-05 18:00:00,SC01,L1,E04,3.829,4.3,0.744
2025-06-05 19:00:00,SC01,L1,E04,4.682,6.3,0.91
2025-06-05 20:00:00,SC01,L1,E04,4.33,4.795,0.842
2025-06-05 21:00:00,SC01,L1,E04,5.356,6.3,1.041
2025-06-05 22:00:00,SC01,L1,E04,4.475,5.589,0.87
2025-06-05 23:00:00,SC01,L1,E04,3.813,2.611,0.741
2025-06-06 00:00:00,SC01,L1,E04,3.45,3.992,0.671
2025-06-06 01:00:00,SC01,L1,E04,2.558,2.187,0.497
2025-06-06 02:00:00,SC01,L1,E04,4.788,6.026,0.931
2025-06-06 03:00:00,SC01,L1,E04,4.144,4.078,0.806
2025-06-06 04:00:00,SC01,L1,E04,3.326,3.54,0.647
2025-06-06 05:00:00,SC01,L1,E04,3.936,3.181,0.765
2025-06-06 06:00:00,SC01,L1,E04,3.796,4.253,0.738
2025-06-06 07:00:00,SC01,L1,E04,3.615,2.272,0.703
2025-06-06 08:00:00,SC01,L1,E04,4.428,5.309,0.861
2025-06-06 09:00:00,SC01,L1,E04,2.449,1.789,0.476
2025-06-06 10:00:00,SC01,L1,E04,4.37,3.418,0.85
2025-06-06 11:00:00,SC01,L1,E04,4.743,2.849,0.922
2025-06-06 12:00:00,SC01,L1,E04,2.798,2.38,0.544
2025-06-06 13:00:00,SC01,L1,E04,2.122,1.932,0.413
2025-06-06 14:00:00,SC01,L1,E04,4.06,3.196,0.789
2025-06-06 15:00:00,SC01,L1,E04,4.46,3.498,0.867
2025-06-06 16:00:00,SC01,L1,E04,2.983,3.921,0.58
2025-06-06 17:00:00,SC01,L1,E04,2.569,2.212,0.499
2025-06-06 18:00:00,SC01,L1,E04,2.183,2.572,0.424
2025-06-06 19:00:00,SC01,L1,E04,4.554,3.597,0.885
2025-06-06 20:00:00,SC01,L1,E04,3.604,4.495,0.701
2025-06-06 21:00:00,SC01,L1,E04,4.731,5.403,0.92
2025-06-06 22:00:00,SC01,L1,E04,1.467,1.767,0.285
2025-06-06 23:00:00,SC01,L1,E04,3.754,3.573,0.73
2025-06-07 00:00:00,SC01,L1,E04,3.104,4.046,0.603
2025-06-07 01:00:00,SC01,L1,E04,1.461,1.314,0.284
2025-06-07 02:00:00,SC01,L1,E04,2.804,3.03,0.545
2025-06-07 03:00:00,SC01,L1,E04,1.369,1.522,0.266
2025-06-07 04:00:00,SC01,L1,E04,1.454,1.98,0.283
2025-06-07 05:00:00,SC01,L1,E04,2.269,1.606,0.441
2025-06-07 06:00:00,SC01,L1,E04,1.728,1.224,0.336
2025-06-07 07:00:00,SC01,L1,E04,3.308,3.208,0.643
2025-06-07 08:00:00,SC01,L1,E04,2.22,2.962,0.432
2025-06-07 09:00:00,SC01,L1,E04,3.338,2.061,0.649
2025-06-07 10:00:00,SC01,L1,E04,2.752,2.259,0.535
2025-06-07 11:00:00,SC01,L1,E04,1.483,1.227,0.288
2025-06-07 12:00:00,SC01,L1,E04,2.391,2.018,0.465
2025-06-07 13:00:00,SC01,L1,E04,1.546,0.958,0.301
2025-06-07 14:00:00,SC01,L1,E04,3.136,3.953,0.61
2025-06-07 15:00:00,SC01,L1,E04,3.379,2.051,0.657
2025-06-07 16:00:00,SC01,L1,E04,0.83,0.815,0.161
2025-06-07 17:00:00,SC01,L1,E04,2.666,1.72,0.518
2025-06-07 18:00:00,SC01,L1,E04,3.181,3.942,0.618
2025-06-07 19:00:00,SC01,L1,E04,2.927,3.505,0.569
2025-06-07 20:00:00,SC01,L1,E04,2.13,2.508,0.414
2025-06-07 21:00:00,SC01,L1,E04,4.409,5.242,0.857
2025-06-07 22:00:00,SC01,L1,E04,2.402,3.247,0.467
2025-06-07 23:00:00,SC01,L1,E04,1.026,0.958,0.199
2025-06-08 00:00:00,SC01,L1,E04,2.767,3.567,0.538
