ref_month,site_code,cost_center,account_code,account_name,amount_br,amount_fx,fx_rate
2024-03-01,SC02,CC01,ELEC,Energia,281018.05,56740.67,4.9527
2024-03-01,SC02,CC01,GAS,Gás,288828.14,58317.62,4.9527
2024-03-01,SC02,CC01,WATR,Água,288764.85,58304.84,4.9527
2024-03-01,SC02,CC01,MNTC,Manutenção,95242.64,19230.55,4.9527
2024-03-01,SC02,CC01,LABR,Mão de obra,284046.41,57352.13,4.9527
2024-03-01,SC02,CC01,PACK,Embalagens,84569.22,17075.47,4.9527
2024-03-01,SC02,CC01,MATL,Matéria-prima,300487.31,60671.73,4.9527
2024-03-01,SC02,CC01,LOGS,Logística,76200.04,15385.64,4.9527
2024-03-01,SC02,CC01,DEPR,Depreciação,212467.91,42899.63,4.9527
2024-03-01,SC02,CC01,OTHR,Outros,184737.27,37300.51,4.9527
2024-03-01,SC02,CC02,ELEC,Energia,236463.36,47744.58,4.9527
2024-03-01,SC02,CC02,GAS,Gás,303318.6,61243.4,4.9527
2024-03-01,SC02,CC02,WATR,Água,189169.07,38195.34,4.9527
2024-03-01,SC02,CC02,MNTC,Manutenção,220309.72,44482.98,4.9527
2024-03-01,SC02,CC02,LABR,Mão de obra,178941.59,36130.3,4.9527
2024-03-01,SC02,CC02,PACK,Embalagens,94129.77,19005.85,4.9527
2024-03-01,SC02,CC02,MATL,Matéria-prima,255030.63,51493.52,4.9527
2024-03-01,SC02,CC02,LOGS,Logística,62522.78,12624.05,4.9527
2024-03-01,SC02,CC02,DEPR,Depreciação,246897.24,49851.3,4.9527
2024-03-01,SC02,CC02,OTHR,Outros,164907.72,33296.7,4.9527
2024-03-01,SC02,CC03,ELEC,Energia,99957.95,20182.62,4.9527
2024-03-01,SC02,CC03,GAS,Gás,292931.27,59146.08,4.9527
2024-03-01,SC02,CC03,WATR,Água,218007.5,44018.14,4.9527
2024-03-01,SC02,CC03,MNTC,Manutenção,243093.33,49083.25,4.9527
2024-03-01,SC02,CC03,LABR,Mão de obra,95902.61,19363.8,4.9527
2024-03-01,SC02,CC03,PACK,Embalagens,102505.34,20696.97,4.9527
2024-03-01,SC02,CC03,MATL,Matéria-prima,101674.07,20529.13,4.9527
2024-03-01,SC02,CC03,LOGS,Logística,147915.07,29865.7,4.9527
2024-03-01,SC02,CC03,DEPR,Depreciação,79628.07,16077.79,4.9527
2024-03-01,SC02,CC03,OTHR,Outros,204463.83,41283.52,4.9527
2024-03-01,SC02,CC04,ELEC,Energia,331383.3,66909.98,4.9527
2024-03-01,SC02,CC04,GAS,Gás,261134.65,52725.99,4.9527
2024-03-01,SC02,CC04,WATR,Água,319956.76,64602.83,4.9527
2024-03-01,SC02,CC04,MNTC,Manutenção,123147.22,24864.79,4.9527
2024-03-01,SC02,CC04,LABR,Mão de obra,56109.13,11329.06,4.9527
2024-03-01,SC02,CC04,PACK,Embalagens,70590.19,14252.94,4.9527
2024-03-01,SC02,CC04,MATL,Matéria-prima,114794.76,23178.34,4.9527
2024-03-01,SC02,CC04,LOGS,Logística,47868.85,9665.25,4.9527
2024-03-01,SC02,CC04,DEPR,Depreciação,259621.98,52420.57,4.9527
2024-03-01,SC02,CC04,OTHR,Outros,151238.44,30536.72,4.9527
2024-03-01,SC02,CC05,ELEC,Energia,281240.51,56785.59,4.9527
2024-03-01,SC02,CC05,GAS,Gás,209637.73,42328.19,4.9527
2024-03-01,SC02,CC05,WATR,Água,173174.93,34965.95,4.9527
2024-03-01,SC02,CC05,MNTC,Manutenção,60012.09,12117.11,4.9527
2024-03-01,SC02,CC05,LABR,Mão de obra,250408.18,50560.2,4.9527
2024-03-01,SC02,CC05,PACK,Embalagens,107804.18,21766.86,4.9527
2024-03-01,SC02,CC05,MATL,Matéria-prima,282942.65,57129.27,4.9527
2024-03-01,SC02,CC05,LOGS,Logística,94644.86,19109.85,4.9527
2024-03-01,SC02,CC05,DEPR,Depreciação,239189.5,48295.02,4.9527
2024-03-01,SC02,CC05,OTHR,Outros,303693.54,61319.11,4.9527
2024-03-01,SC03,CC01,ELEC,Energia,283580.82,57258.12,4.9527
2024-03-01,SC03,CC01,GAS,Gás,291015.29,58759.22,4.9527
2024-03-01,SC03,CC01,WATR,Água,235056.45,47460.51,4.9527
2024-03-01,SC03,CC01,MNTC,Manutenção,50596.68,10216.03,4.9527
2024-03-01,SC03,CC01,LABR,Mão de obra,215336.27,43478.79,4.9527
2024-03-01,SC03,CC01,PACK,Embalagens,102287.66,20653.02,4.9527
2024-03-01,SC03,CC01,MATL,Matéria-prima,127301.09,25703.51,4.9527
2024-03-01,SC03,CC01,LOGS,Logística,149600.43,30205.99,4.9527
2024-03-01,SC03,CC01,DEPR,Depreciação,141663.06,28603.35,4.9527
2024-03-01,SC03,CC01,OTHR,Outros,262153.76,52931.76,4.9527
2024-03-01,SC03,CC02,ELEC,Energia,105460.94,21293.74,4.9527
2024-03-01,SC03,CC02,GAS,Gás,212213.46,42848.26,4.9527
2024-03-01,SC03,CC02,WATR,Água,154006.33,31095.59,4.9527
2024-03-01,SC03,CC02,MNTC,Manutenção,239146.22,48286.28,4.9527
2024-03-01,SC03,CC02,LABR,Mão de obra,169630.3,34250.25,4.9527
2024-03-01,SC03,CC02,PACK,Embalagens,244266.7,49320.17,4.9527
2024-03-01,SC03,CC02,MATL,Matéria-prima,177175.82,35773.77,4.9527
2024-03-01,SC03,CC02,LOGS,Logística,156953.93,31690.74,4.9527
2024-03-01,SC03,CC02,DEPR,Depreciação,177327.05,35804.3,4.9527
2024-03-01,SC03,CC02,OTHR,Outros,202365.85,40859.92,4.9527
2024-03-01,SC03,CC03,ELEC,Energia,320993.32,64812.12,4.9527
2024-03-01,SC03,CC03,GAS,Gás,165925.31,33502.17,4.9527
2024-03-01,SC03,CC03,WATR,Água,288143.41,58179.36,4.9527
2024-03-01,SC03,CC03,MNTC,Manutenção,84034.53,16967.51,4.9527
2024-03-01,SC03,CC03,LABR,Mão de obra,66353.39,13397.49,4.9527
2024-03-01,SC03,CC03,PACK,Embalagens,259214.48,52338.29,4.9527
2024-03-01,SC03,CC03,MATL,Matéria-prima,157129.83,31726.26,4.9527
2024-03-01,SC03,CC03,LOGS,Logística,157303.54,31761.33,4.9527
2024-03-01,SC03,CC03,DEPR,Depreciação,155602.79,31417.93,4.9527
2024-03-01,SC03,CC03,OTHR,Outros,230982.8,46638.0,4.9527
2024-03-01,SC03,CC04,ELEC,Energia,115226.03,23265.42,4.9527
2024-03-01,SC03,CC04,GAS,Gás,243169.56,49098.64,4.9527
2024-03-01,SC03,CC04,WATR,Água,252519.03,50986.4,4.9527
2024-03-01,SC03,CC04,MNTC,Manutenção,112783.83,22772.31,4.9527
2024-03-01,SC03,CC04,LABR,Mão de obra,281717.69,56881.94,4.9527
2024-03-01,SC03,CC04,PACK,Embalagens,85716.96,17307.21,4.9527
2024-03-01,SC03,CC04,MATL,Matéria-prima,293750.97,59311.59,4.9527
2024-03-01,SC03,CC04,LOGS,Logística,78268.44,15803.27,4.9527
2024-03-01,SC03,CC04,DEPR,Depreciação,172122.14,34753.38,4.9527
2024-03-01,SC03,CC04,OTHR,Outros,237610.69,47976.24,4.9527
2024-03-01,SC03,CC05,ELEC,Energia,121209.52,24473.55,4.9527
2024-03-01,SC03,CC05,GAS,Gás,234498.44,47347.85,4.9527
2024-03-01,SC03,CC05,WATR,Água,79694.73,16091.25,4.9527
2024-03-01,SC03,CC05,MNTC,Manutenção,82249.21,16607.03,4.9527
2024-03-01,SC03,CC05,LABR,Mão de obra,141559.99,28582.54,4.9527
2024-03-01,SC03,CC05,PACK,Embalagens,83436.96,16846.85,4.9527
2024-03-01,SC03,CC05,MATL,Matéria-prima,120149.02,24259.42,4.9527
2024-03-01,SC03,CC05,LOGS,Logística,222094.72,44843.4,4.9527
2024-03-01,SC03,CC05,DEPR,Depreciação,130447.67,26338.84,4.9527
2024-03-01,SC03,CC05,OTHR,Outros,213259.32,43059.43,4.9527
2024-04-01,SC01,CC01,ELEC,Energia,248370.46,41169.68,6.0328
2024-04-01,SC01,CC01,GAS,Gás,190598.55,31593.46,6.0328
2024-04-01,SC01,CC01,WATR,Água,230445.78,38198.5,6.0328
2024-04-01,SC01,CC01,MNTC,Manutenção,220668.95,36577.9,6.0328
2024-04-01,SC01,CC01,LABR,Mão de obra,124313.84,20606.16,6.0328
2024-04-01,SC01,CC01,PACK,Embalagens,226919.95,37614.06,6.0328
2024-04-01,SC01,CC01,MATL,Matéria-prima,204224.99,33852.17,6.0328
2024-04-01,SC01,CC01,LOGS,Logística,170010.01,28180.72,6.0328
2024-04-01,SC01,CC01,DEPR,Depreciação,117710.44,19511.59,6.0328
2024-04-01,SC01,CC01,OTHR,Outros,81761.63,13552.74,6.0328
2024-04-01,SC01,CC02,ELEC,Energia,157370.15,26085.55,6.0328
2024-04-01,SC01,CC02,GAS,Gás,149173.07,24726.81,6.0328
2024-04-01,SC01,CC02,WATR,Água,131321.52,21767.75,6.0328
2024-04-01,SC01,CC02,MNTC,Manutenção,171587.53,28442.21,6.0328
2024-04-01,SC01,CC02,LABR,Mão de obra,100647.51,16683.25,6.0328
2024-04-01,SC01,CC02,PACK,Embalagens,164238.4,27224.02,6.0328
2024-04-01,SC01,CC02,MATL,Matéria-prima,242189.94,40145.21,6.0328
2024-04-01,SC01,CC02,LOGS,Logística,126916.7,21037.61,6.0328
2024-04-01,SC01,CC02,DEPR,Depreciação,158468.44,26267.6,6.0328
2024-04-01,SC01,CC02,OTHR,Outros,208798.89,34610.33,6.0328
2024-04-01,SC01,CC03,ELEC,Energia,288874.0,47883.52,6.0328
2024-04-01,SC01,CC03,GAS,Gás,77692.11,12878.18,6.0328
2024-04-01,SC01,CC03,WATR,Água,208641.06,34584.17,6.0328
2024-04-01,SC01,CC03,MNTC,Manutenção,153312.41,25412.94,6.0328
2024-04-01,SC01,CC03,LABR,Mão de obra,233482.01,38701.79,6.0328
2024-04-01,SC01,CC03,PACK,Embalagens,233647.4,38729.2,6.0328
2024-04-01,SC01,CC03,MATL,Matéria-prima,68997.65,11436.99,6.0328
2024-04-01,SC01,CC03,LOGS,Logística,90076.11,14930.94,6.0328
2024-04-01,SC01,CC03,DEPR,Depreciação,61879.73,10257.13,6.0328
2024-04-01,SC01,CC03,OTHR,Outros,80116.28,13280.01,6.0328
2024-04-01,SC01,CC04,ELEC,Energia,225653.19,37404.09,6.0328
2024-04-01,SC01,CC04,GAS,Gás,177915.63,29491.15,6.0328
2024-04-01,SC01,CC04,WATR,Água,216948.13,35961.14,6.0328
2024-04-01,SC01,CC04,MNTC,Manutenção,217543.82,36059.88,6.0328
2024-04-01,SC01,CC04,LABR,Mão de obra,51881.87,8599.9,6.0328
2024-04-01,SC01,CC04,PACK,Embalagens,277272.83,45960.52,6.0328
2024-04-01,SC01,CC04,MATL,Matéria-prima,241771.45,40075.84,6.0328
2024-04-01,SC01,CC04,LOGS,Logística,101536.51,16830.61,6.0328
2024-04-01,SC01,CC04,DEPR,Depreciação,226520.88,37547.92,6.0328
2024-04-01,SC01,CC04,OTHR,Outros,248769.24,41235.78,6.0328
2024-04-01,SC01,CC05,ELEC,Energia,253447.76,42011.29,6.0328
2024-04-01,SC01,CC05,GAS,Gás,183638.15,30439.71,6.0328
2024-04-01,SC01,CC05,WATR,Água,61357.66,10170.6,6.0328
2024-04-01,SC01,CC05,MNTC,Manutenção,273958.17,45411.08,6.0328
2024-04-01,SC01,CC05,LABR,Mão de obra,207635.8,34417.54,6.0328
2024-04-01,SC01,CC05,PACK,Embalagens,57459.96,9524.52,6.0328
2024-04-01,SC01,CC05,MATL,Matéria-prima,169404.53,28080.36,6.0328
2024-04-01,SC01,CC05,LOGS,Logística,128733.7,21338.79,6.0328
2024-04-01,SC01,CC05,DEPR,Depreciação,239449.04,39690.88,6.0328
2024-04-01,SC01,CC05,OTHR,Outros,77026.36,12767.83,6.0328
2024-04-01,SC02,CC01,ELEC,Energia,263270.93,43639.57,6.0328
2024-04-01,SC02,CC01,GAS,Gás,113632.17,18835.58,6.0328
2024-04-01,SC02,CC01,WATR,Água,93591.88,15513.71,6.0328
2024-04-01,SC02,CC01,MNTC,Manutenção,238511.75,39535.51,6.0328
2024-04-01,SC02,CC01,LABR,Mão de obra,165532.91,27438.6,6.0328
2024-04-01,SC02,CC01,PACK,Embalagens,71935.78,11924.02,6.0328
2024-04-01,SC02,CC01,MATL,Matéria-prima,143083.88,23717.47,6.0328
2024-04-01,SC02,CC01,LOGS,Logística,245108.54,40628.99,6.0328
2024-04-01,SC02,CC01,DEPR,Depreciação,91736.03,15206.09,6.0328
2024-04-01,SC02,CC01,OTHR,Outros,111642.99,18505.85,6.0328
2024-04-01,SC02,CC02,ELEC,Energia,142797.13,23669.94,6.0328
2024-04-01,SC02,CC02,GAS,Gás,175983.02,29170.8,6.0328
2024-04-01,SC02,CC02,WATR,Água,199623.12,33089.36,6.0328
2024-04-01,SC02,CC02,MNTC,Manutenção,113092.05,18746.05,6.0328
2024-04-01,SC02,CC02,LABR,Mão de obra,263988.53,43758.52,6.0328
2024-04-01,SC02,CC02,PACK,Embalagens,205914.98,34132.3,6.0328
2024-04-01,SC02,CC02,MATL,Matéria-prima,245546.34,40701.56,6.0328
2024-04-01,SC02,CC02,LOGS,Logística,173915.09,28828.02,6.0328
2024-04-01,SC02,CC02,DEPR,Depreciação,116779.19,19357.22,6.0328
2024-04-01,SC02,CC02,OTHR,Outros,177123.6,29359.86,6.0328
2024-04-01,SC02,CC03,ELEC,Energia,134617.42,22314.07,6.0328
2024-04-01,SC02,CC03,GAS,Gás,214755.49,35597.69,6.0328
2024-04-01,SC02,CC03,WATR,Água,144389.65,23933.91,6.0328
2024-04-01,SC02,CC03,MNTC,Manutenção,188333.61,31218.02,6.0328
2024-04-01,SC02,CC03,LABR,Mão de obra,212735.54,35262.87,6.0328
2024-04-01,SC02,CC03,PACK,Embalagens,278211.51,46116.11,6.0328
2024-04-01,SC02,CC03,MATL,Matéria-prima,69982.87,11600.3,6.0328
2024-04-01,SC02,CC03,LOGS,Logística,136900.94,22692.59,6.0328
2024-04-01,SC02,CC03,DEPR,Depreciação,184059.33,30509.52,6.0328
2024-04-01,SC02,CC03,OTHR,Outros,193845.6,32131.69,6.0328
2024-04-01,SC02,CC04,ELEC,Energia,222537.47,36887.63,6.0328
2024-04-01,SC02,CC04,GAS,Gás,55533.65,9205.21,6.0328
2024-04-01,SC02,CC04,WATR,Água,209858.72,34786.01,6.0328
2024-04-01,SC02,CC04,MNTC,Manutenção,123756.48,20513.77,6.0328
2024-04-01,SC02,CC04,LABR,Mão de obra,262335.22,43484.47,6.0328
2024-04-01,SC02,CC04,PACK,Embalagens,96265.69,15956.92,6.0328
2024-04-01,SC02,CC04,MATL,Matéria-prima,167679.72,27794.45,6.0328
2024-04-01,SC02,CC04,LOGS,Logística,141187.61,23403.14,6.0328
2024-04-01,SC02,CC04,DEPR,Depreciação,102096.62,16923.45,6.0328
2024-04-01,SC02,CC04,OTHR,Outros,190292.45,31542.72,6.0328
2024-04-01,SC02,CC05,ELEC,Energia,67801.96,11238.8,6.0328
2024-04-01,SC02,CC05,GAS,Gás,275830.49,45721.44,6.0328
2024-04-01,SC02,CC05,WATR,Água,295045.83,48906.56,6.0328
2024-04-01,SC02,CC05,MNTC,Manutenção,151014.59,25032.05,6.0328
2024-04-01,SC02,CC05,LABR,Mão de obra,119186.96,19756.33,6.0328
2024-04-01,SC02,CC05,PACK,Embalagens,102074.15,16919.73,6.0328
2024-04-01,SC02,CC05,MATL,Matéria-prima,48718.66,8075.57,6.0328
2024-04-01,SC02,CC05,LOGS,Logística,196107.77,32506.66,6.0328
2024-04-01,SC02,CC05,DEPR,Depreciação,55719.51,9236.02,6.0328
2024-04-01,SC02,CC05,OTHR,Outros,105096.06,17420.64,6.0328
2024-04-01,SC03,CC01,ELEC,Energia,257235.81,42639.2,6.0328
2024-04-01,SC03,CC01,GAS,Gás,130579.15,21644.69,6.0328
2024-04-01,SC03,CC01,WATR,Água,52946.55,8776.38,6.0328
2024-04-01,SC03,CC01,MNTC,Manutenção,213706.17,35423.76,6.0328
2024-04-01,SC03,CC01,LABR,Mão de obra,297475.08,49309.22,6.0328
2024-04-01,SC03,CC01,PACK,Embalagens,181550.89,30093.73,6.0328
2024-04-01,SC03,CC01,MATL,Matéria-prima,165473.71,27428.79,6.0328
2024-04-01,SC03,CC01,LOGS,Logística,78167.76,12957.02,6.0328
2024-04-01,SC03,CC01,DEPR,Depreciação,256863.0,42577.4,6.0328
2024-04-01,SC03,CC01,OTHR,Outros,306737.15,50844.5,6.0328
2024-04-01,SC03,CC02,ELEC,Energia,118136.6,19582.23,6.0328
2024-04-01,SC03,CC02,GAS,Gás,240415.22,39851.03,6.0328
2024-04-01,SC03,CC02,WATR,Água,145263.69,24078.79,6.0328
2024-04-01,SC03,CC02,MNTC,Manutenção,81033.36,13432.02,6.0328
2024-04-01,SC03,CC02,LABR,Mão de obra,58036.07,9620.01,6.0328
2024-04-01,SC03,CC02,PACK,Embalagens,194651.78,32265.32,6.0328
2024-04-01,SC03,CC02,MATL,Matéria-prima,88549.87,14677.95,6.0328
2024-04-01,SC03,CC02,LOGS,Logística,88690.62,14701.28,6.0328
2024-04-01,SC03,CC02,DEPR,Depreciação,234622.31,38890.8,6.0328
2024-04-01,SC03,CC02,OTHR,Outros,70625.44,11706.82,6.0328
2024-04-01,SC03,CC03,ELEC,Energia,88058.56,14596.51,6.0328
2024-04-01,SC03,CC03,GAS,Gás,168509.35,27931.97,6.0328
2024-04-01,SC03,CC03,WATR,Água,112551.58,18656.46,6.0328
2024-04-01,SC03,CC03,MNTC,Manutenção,262311.08,43480.47,6.0328
2024-04-01,SC03,CC03,LABR,Mão de obra,174807.21,28975.9,6.0328
2024-04-01,SC03,CC03,PACK,Embalagens,260665.75,43207.74,6.0328
2024-04-01,SC03,CC03,MATL,Matéria-prima,146803.62,24334.05,6.0328
2024-04-01,SC03,CC03,LOGS,Logística,73388.81,12164.87,6.0328
2024-04-01,SC03,CC03,DEPR,Depreciação,129278.94,21429.17,6.0328
2024-04-01,SC03,CC03,OTHR,Outros,125028.0,20724.54,6.0328
2024-04-01,SC03,CC04,ELEC,Energia,67410.71,11173.94,6.0328
2024-04-01,SC03,CC04,GAS,Gás,224827.86,37267.28,6.0328
2024-04-01,SC03,CC04,WATR,Água,102969.01,17068.06,6.0328
2024-04-01,SC03,CC04,MNTC,Manutenção,311855.77,51692.96,6.0328
2024-04-01,SC03,CC04,LABR,Mão de obra,137918.1,22861.19,6.0328
2024-04-01,SC03,CC04,PACK,Embalagens,285728.95,47362.2,6.0328
2024-04-01,SC03,CC04,MATL,Matéria-prima,157532.34,26112.43,6.0328
2024-04-01,SC03,CC04,LOGS,Logística,85841.29,14228.98,6.0328
2024-04-01,SC03,CC04,DEPR,Depreciação,158020.14,26193.29,6.0328
2024-04-01,SC03,CC04,OTHR,Outros,316665.81,52490.26,6.0328
2024-04-01,SC03,CC05,ELEC,Energia,175002.53,29008.28,6.0328
2024-04-01,SC03,CC05,GAS,Gás,164698.28,27300.25,6.0328
2024-04-01,SC03,CC05,WATR,Água,238678.75,39563.19,6.0328
2024-04-01,SC03,CC05,MNTC,Manutenção,54808.55,9085.02,6.0328
2024-04-01,SC03,CC05,LABR,Mão de obra,212520.83,35227.28,6.0328
2024-04-01,SC03,CC05,PACK,Embalagens,236095.88,39135.06,6.0328
2024-04-01,SC03,CC05,MATL,Matéria-prima,142470.1,23615.73,6.0328
2024-04-01,SC03,CC05,LOGS,Logística,123681.1,20501.28,6.0328
2024-04-01,SC03,CC05,DEPR,Depreciação,78640.21,13035.34,6.0328
2024-04-01,SC03,CC05,OTHR,Outros,196279.84,32535.18,6.0328
2024-05-01,SC01,CC01,ELEC,Energia,159580.54,29348.65,5.4374
2024-05-01,SC01,CC01,GAS,Gás,200070.12,36795.14,5.4374
2024-05-01,SC01,CC01,WATR,Água,287807.05,52930.94,5.4374
2024-05-01,SC01,CC01,MNTC,Manutenção,283972.8,52225.78,5.4374
2024-05-01,SC01,CC01,LABR,Mão de obra,193243.88,35539.72,5.4374
2024-05-01,SC01,CC01,PACK,Embalagens,49101.77,9030.37,5.4374
2024-05-01,SC01,CC01,MATL,Matéria-prima,92219.4,16960.18,5.4374
2024-05-01,SC01,CC01,LOGS,Logística,256257.49,47128.63,5.4374
2024-05-01,SC01,CC01,DEPR,Depreciação,94480.78,17376.08,5.4374
2024-05-01,SC01,CC01,OTHR,Outros,127066.13,23368.89,5.4374
2024-05-01,SC01,CC02,ELEC,Energia,93683.0,17229.35,5.4374
2024-05-01,SC01,CC02,GAS,Gás,90186.84,16586.37,5.4374
2024-05-01,SC01,CC02,WATR,Água,193341.97,35557.76,5.4374
2024-05-01,SC01,CC02,MNTC,Manutenção,47646.65,8762.75,5.4374
2024-05-01,SC01,CC02,LABR,Mão de obra,125720.56,23121.42,5.4374
2024-05-01,SC01,CC02,PACK,Embalagens,146493.83,26941.86,5.4374
2024-05-01,SC01,CC02,MATL,Matéria-prima,254179.98,46746.55,5.4374
2024-05-01,SC01,CC02,LOGS,Logística,300449.65,55256.06,5.4374
2024-05-01,SC01,CC02,DEPR,Depreciação,192249.46,35356.83,5.4374
2024-05-01,SC01,CC02,OTHR,Outros,264153.28,48580.75,5.4374
2024-05-01,SC01,CC03,ELEC,Energia,240136.89,44163.87,5.4374
2024-05-01,SC01,CC03,GAS,Gás,227411.19,41823.47,5.4374
2024-05-01,SC01,CC03,WATR,Água,163637.38,30094.75,5.4374
2024-05-01,SC01,CC03,MNTC,Manutenção,260175.22,47849.14,5.4374
2024-05-01,SC01,CC03,LABR,Mão de obra,173582.08,31923.69,5.4374
2024-05-01,SC01,CC03,PACK,Embalagens,252721.35,46478.29,5.4374
2024-05-01,SC01,CC03,MATL,Matéria-prima,80455.8,14796.72,5.4374
2024-05-01,SC01,CC03,LOGS,Logística,191927.49,35297.62,5.4374
2024-05-01,SC01,CC03,DEPR,Depreciação,77193.54,14196.76,5.4374
2024-05-01,SC01,CC03,OTHR,Outros,196085.06,36062.24,5.4374
2024-05-01,SC01,CC04,ELEC,Energia,285922.53,52584.36,5.4374
2024-05-01,SC01,CC04,GAS,Gás,214890.58,39520.79,5.4374
2024-05-01,SC01,CC04,WATR,Água,153875.23,28299.38,5.4374
2024-05-01,SC01,CC04,MNTC,Manutenção,268995.1,49471.21,5.4374
2024-05-01,SC01,CC04,LABR,Mão de obra,134805.8,24792.3,5.4374
2024-05-01,SC01,CC04,PACK,Embalagens,292474.89,53789.41,5.4374
2024-05-01,SC01,CC04,MATL,Matéria-prima,56990.64,10481.22,5.4374
2024-05-01,SC01,CC04,LOGS,Logística,308168.36,56675.62,5.4374
2024-05-01,SC01,CC04,DEPR,Depreciação,225838.2,41534.18,5.4374
2024-05-01,SC01,CC04,OTHR,Outros,228144.58,41958.35,5.4374
2024-05-01,SC01,CC05,ELEC,Energia,196510.36,36140.46,5.4374
2024-05-01,SC01,CC05,GAS,Gás,136722.67,25144.83,5.4374
2024-05-01,SC01,CC05,WATR,Água,236091.81,43419.93,5.4374
2024-05-01,SC01,CC05,MNTC,Manutenção,145372.34,26735.6,5.4374
2024-05-01,SC01,CC05,LABR,Mão de obra,214732.44,39491.7,5.4374
2024-05-01,SC01,CC05,PACK,Embalagens,136084.72,25027.51,5.4374
2024-05-01,SC01,CC05,MATL,Matéria-prima,201180.03,36999.26,5.4374
2024-05-01,SC01,CC05,LOGS,Logística,301410.5,55432.77,5.4374
2024-05-01,SC01,CC05,DEPR,Depreciação,298912.91,54973.44,5.4374
2024-05-01,SC01,CC05,OTHR,Outros,247700.28,45554.86,5.4374
2024-05-01,SC02,CC01,ELEC,Energia,243765.41,44831.19,5.4374
2024-05-01,SC02,CC01,GAS,Gás,290713.89,53465.54,5.4374
2024-05-01,SC02,CC01,WATR,Água,190529.8,35040.57,5.4374
2024-05-01,SC02,CC01,MNTC,Manutenção,279192.44,51346.62,5.4374
2024-05-01,SC02,CC01,LABR,Mão de obra,60028.9,11039.99,5.4374
2024-05-01,SC02,CC01,PACK,Embalagens,171764.46,31589.41,5.4374
2024-05-01,SC02,CC01,MATL,Matéria-prima,295058.6,54264.59,5.4374
2024-05-01,SC02,CC01,LOGS,Logística,52723.05,9696.36,5.4374
2024-05-01,SC02,CC01,DEPR,Depreciação,207297.13,38124.27,5.4374
2024-05-01,SC02,CC01,OTHR,Outros,238324.94,43830.63,5.4374
2024-05-01,SC02,CC02,ELEC,Energia,135247.82,24873.59,5.4374
2024-05-01,SC02,CC02,GAS,Gás,97768.46,17980.72,5.4374
2024-05-01,SC02,CC02,WATR,Água,203319.72,37392.78,5.4374
2024-05-01,SC02,CC02,MNTC,Manutenção,198909.67,36581.72,5.4374
2024-05-01,SC02,CC02,LABR,Mão de obra,208933.06,38425.13,5.4374
2024-05-01,SC02,CC02,PACK,Embalagens,186272.45,34257.59,5.4374
2024-05-01,SC02,CC02,MATL,Matéria-prima,128975.88,23720.11,5.4374
2024-05-01,SC02,CC02,LOGS,Logística,65500.79,12046.33,5.4374
2024-05-01,SC02,CC02,DEPR,Depreciação,117587.12,21625.59,5.4374
2024-05-01,SC02,CC02,OTHR,Outros,250992.71,46160.37,5.4374
2024-05-01,SC02,CC03,ELEC,Energia,138880.33,25541.65,5.4374
2024-05-01,SC02,CC03,GAS,Gás,122525.97,22533.9,5.4374
2024-05-01,SC02,CC03,WATR,Água,202071.98,37163.3,5.4374
2024-05-01,SC02,CC03,MNTC,Manutenção,179428.22,32998.86,5.4374
2024-05-01,SC02,CC03,LABR,Mão de obra,322780.08,59362.88,5.4374
2024-05-01,SC02,CC03,PACK,Embalagens,103227.51,18984.7,5.4374
2024-05-01,SC02,CC03,MATL,Matéria-prima,127525.72,23453.41,5.4374
2024-05-01,SC02,CC03,LOGS,Logística,113838.69,20936.21,5.4374
2024-05-01,SC02,CC03,DEPR,Depreciação,266250.3,48966.42,5.4374
2024-05-01,SC02,CC03,OTHR,Outros,211870.81,38965.42,5.4374
2024-05-01,SC02,CC04,ELEC,Energia,255215.71,46937.03,5.4374
2024-05-01,SC02,CC04,GAS,Gás,218931.09,40263.88,5.4374
2024-05-01,SC02,CC04,WATR,Água,93645.89,17222.53,5.4374
2024-05-01,SC02,CC04,MNTC,Manutenção,121129.61,22277.09,5.4374
2024-05-01,SC02,CC04,LABR,Mão de obra,74011.81,13611.6,5.4374
2024-05-01,SC02,CC04,PACK,Embalagens,230830.98,42452.41,5.4374
2024-05-01,SC02,CC04,MATL,Matéria-prima,130424.47,23986.52,5.4374
2024-05-01,SC02,CC04,LOGS,Logística,193519.55,35590.41,5.4374
2024-05-01,SC02,CC04,DEPR,Depreciação,217355.99,39974.2,5.4374
2024-05-01,SC02,CC04,OTHR,Outros,173906.27,31983.31,5.4374
2024-05-01,SC02,CC05,ELEC,Energia,89266.03,16417.02,5.4374
2024-05-01,SC02,CC05,GAS,Gás,268795.06,49434.42,5.4374
2024-05-01,SC02,CC05,WATR,Água,133905.48,24626.72,5.4374
2024-05-01,SC02,CC05,MNTC,Manutenção,220725.01,40593.8,5.4374
2024-05-01,SC02,CC05,LABR,Mão de obra,108475.87,19949.93,5.4374
2024-05-01,SC02,CC05,PACK,Embalagens,80064.21,14724.71,5.4374
2024-05-01,SC02,CC05,MATL,Matéria-prima,58060.86,10678.04,5.4374
2024-05-01,SC02,CC05,LOGS,Logística,285179.01,52447.62,5.4374
2024-05-01,SC02,CC05,DEPR,Depreciação,80646.05,14831.71,5.4374
2024-05-01,SC02,CC05,OTHR,Outros,80103.76,14731.98,5.4374
2024-05-01,SC03,CC01,ELEC,Energia,325085.88,59786.94,5.4374
